"ASSOCIATION_TYPE"	"PMID"	"NUM_SENTENCE"	"ENTITY1_TEXT"	"ENTITY1_INI"	"ENTITY1_END"	"ENTITY1_TYPE"	"ENTITY2_TEXT"	"ENTITY2_INI"	"ENTITY2_END"	"ENTITY2_TYPE"	"SENTENCE"
"PA"	18479189	2	"GPx1"	127	131	"Genes & Molecular Sequences"	"colitis"	94	101	"Diseases & Disorders"	"An anti-inflammatory and anticarcinogenic potential has been inferred from the development of colitis and intestinal cancer in GPx1 and GPx2 double knockout mice."
"PA"	18479189	2	"GPx1"	127	131	"Genes & Molecular Sequences"	"intestinal cancer"	106	123	"Diseases & Disorders"	"An anti-inflammatory and anticarcinogenic potential has been inferred from the development of colitis and intestinal cancer in GPx1 and GPx2 double knockout mice."
"SA"	18479189	11	"GPx2"	6	10	"Genes & Molecular Sequences"	"carcinogenesis"	118	132	"Diseases & Disorders"	"Thus, GPx2 may prevent undue responses to inflammatory stimuli and, in consequence, inflammation-driven initiation of carcinogenesis."
"PA"	18479189	4	"COX-2"	22	27	"Genes & Molecular Sequences"	"inflammation"	71	83	"Diseases & Disorders"	"In contrast, enhanced COX-2 expression is consistently associated with inflammation."
"PA"	18479189	2	"GPx2"	136	140	"Genes & Molecular Sequences"	"intestinal cancer"	106	123	"Diseases & Disorders"	"An anti-inflammatory and anticarcinogenic potential has been inferred from the development of colitis and intestinal cancer in GPx1 and GPx2 double knockout mice."
"PA"	18479189	2	"GPx2"	136	140	"Genes & Molecular Sequences"	"colitis"	94	101	"Diseases & Disorders"	"An anti-inflammatory and anticarcinogenic potential has been inferred from the development of colitis and intestinal cancer in GPx1 and GPx2 double knockout mice."
"FA"	18804983	10	"CARD15"	96	102	"Genes & Molecular Sequences"	"CD"	164	166	"Diseases & Disorders"	"For the remaining markers, a susceptibility role was attributed also confirming that markers on CARD15 gene, in particular G908R and L1007fsinsC, are involved with CD to the same extent as FcGIIIA G559T and TNF-alpha-G308A."
"PA"	18804983	10	"G908R"	123	128	"SNP & Sequence variations"	"CD"	164	166	"Diseases & Disorders"	"For the remaining markers, a susceptibility role was attributed also confirming that markers on CARD15 gene, in particular G908R and L1007fsinsC, are involved with CD to the same extent as FcGIIIA G559T and TNF-alpha-G308A."
"PA"	18804983	10	"L1007fsinsC"	133	144	"SNP & Sequence variations"	"CD"	164	166	"Diseases & Disorders"	"For the remaining markers, a susceptibility role was attributed also confirming that markers on CARD15 gene, in particular G908R and L1007fsinsC, are involved with CD to the same extent as FcGIIIA G559T and TNF-alpha-G308A."
"PA"	18804983	10	"TNF-alpha-G308A"	207	222	"SNP & Sequence variations"	"CD"	164	166	"Diseases & Disorders"	"For the remaining markers, a susceptibility role was attributed also confirming that markers on CARD15 gene, in particular G908R and L1007fsinsC, are involved with CD to the same extent as FcGIIIA G559T and TNF-alpha-G308A."
"NA"	18804983	9	"NF kappaB -94ATTG"	4	21	"SNP & Sequence variations"	"CD"	62	64	"Diseases & Disorders"	"The NF kappaB -94ATTG variants was found to be irrelevant for CD."
"PA"	18804983	10	"FcGIIIA G559T"	189	202	"SNP & Sequence variations"	"CD"	164	166	"Diseases & Disorders"	"For the remaining markers, a susceptibility role was attributed also confirming that markers on CARD15 gene, in particular G908R and L1007fsinsC, are involved with CD to the same extent as FcGIIIA G559T and TNF-alpha-G308A."
"PA"	19111066	3	"C-allele of PKLR rs3020781"	4	30	"SNP & Sequence variations"	"type 2 diabetes"	108	123	"Diseases & Disorders"	"The C-allele of PKLR rs3020781 and the T-allele of NOS1AP rs7538490 are reported to strongly associate with type 2 diabetes in various European-descent populations comprising a total of 2,198 individuals with a combined odds ratio (OR) of 1.33 [1.16-1.54] and 1.53 [1.28-1.81], respectively."
"NA"	19111066	11	"PKLR"	18	22	"Genes & Molecular Sequences"	"diabetes-related quantitative metabolic phenotypes"	99	149	"Diseases & Disorders"	"Additionally, the PKLR and the NOS1AP genotypes were demonstrated not to have a major influence on diabetes-related quantitative metabolic phenotypes."
"FA"	19111066	12	"NOS1AP rs7538490"	75	91	"Genes & Molecular Sequences"	"overweight"	113	123	"Diseases & Disorders"	"We failed to provide evidence of an association between PKLR rs3020781 and NOS1AP rs7538490 and type 2 diabetes, overweight, obesity or related quantitative metabolic phenotypes in large-scale studies of Danes."
"PA"	19111066	3	"PKLR"	16	20	"Genes & Molecular Sequences"	"type 2 diabetes"	108	123	"Diseases & Disorders"	"The C-allele of PKLR rs3020781 and the T-allele of NOS1AP rs7538490 are reported to strongly associate with type 2 diabetes in various European-descent populations comprising a total of 2,198 individuals with a combined odds ratio (OR) of 1.33 [1.16-1.54] and 1.53 [1.28-1.81], respectively."
"NA"	19111066	12	"PKLR rs3020781"	56	70	"Genes & Molecular Sequences"	"type 2 diabetes"	96	111	"Diseases & Disorders"	"We failed to provide evidence of an association between PKLR rs3020781 and NOS1AP rs7538490 and type 2 diabetes, overweight, obesity or related quantitative metabolic phenotypes in large-scale studies of Danes."
"NA"	19111066	9	"rs3020781"	63	72	"SNP & Sequence variations"	"type 2 diabetes"	46	61	"Diseases & Disorders"	"No significant associations were observed for type 2 diabetes (rs3020781: pAF = 0.49, OR = 1.02 [0.96-1.10]; rs7538490: pAF = 0.84, OR = 0.99 [0.93-1.06])."
"FA"	19111066	0	"NOS1AP rs7538490"	47	63	"Genes & Molecular Sequences"	"obesity"	97	104	"Diseases & Disorders"	"Lack of association between PKLR rs3020781 and NOS1AP rs7538490 and type 2 diabetes, overweight, obesity and related metabolic phenotypes in a Danish large-scale study: case-control studies and analyses of quantitative traits."
"FA"	19111066	0	"NOS1AP rs7538490"	47	63	"Genes & Molecular Sequences"	"overweight"	85	95	"Diseases & Disorders"	"Lack of association between PKLR rs3020781 and NOS1AP rs7538490 and type 2 diabetes, overweight, obesity and related metabolic phenotypes in a Danish large-scale study: case-control studies and analyses of quantitative traits."
"FA"	19111066	12	"NOS1AP rs7538490"	75	91	"Genes & Molecular Sequences"	"obesity"	125	132	"Diseases & Disorders"	"We failed to provide evidence of an association between PKLR rs3020781 and NOS1AP rs7538490 and type 2 diabetes, overweight, obesity or related quantitative metabolic phenotypes in large-scale studies of Danes."
"NA"	19111066	0	"PKLR rs3020781"	28	42	"Genes & Molecular Sequences"	"type 2 diabetes"	68	83	"Diseases & Disorders"	"Lack of association between PKLR rs3020781 and NOS1AP rs7538490 and type 2 diabetes, overweight, obesity and related metabolic phenotypes in a Danish large-scale study: case-control studies and analyses of quantitative traits."
"PA"	19111066	3	"T-allele of NOS1AP rs7538490"	39	67	"SNP & Sequence variations"	"type 2 diabetes"	108	123	"Diseases & Disorders"	"The C-allele of PKLR rs3020781 and the T-allele of NOS1AP rs7538490 are reported to strongly associate with type 2 diabetes in various European-descent populations comprising a total of 2,198 individuals with a combined odds ratio (OR) of 1.33 [1.16-1.54] and 1.53 [1.28-1.81], respectively."
"NA"	19111066	0	"NOS1AP rs7538490"	47	63	"Genes & Molecular Sequences"	"type 2 diabetes"	68	83	"Diseases & Disorders"	"Lack of association between PKLR rs3020781 and NOS1AP rs7538490 and type 2 diabetes, overweight, obesity and related metabolic phenotypes in a Danish large-scale study: case-control studies and analyses of quantitative traits."
"NA"	19111066	12	"NOS1AP rs7538490"	75	91	"Genes & Molecular Sequences"	"type 2 diabetes"	96	111	"Diseases & Disorders"	"We failed to provide evidence of an association between PKLR rs3020781 and NOS1AP rs7538490 and type 2 diabetes, overweight, obesity or related quantitative metabolic phenotypes in large-scale studies of Danes."
"NA"	19111066	11	"NOS1AP"	31	37	"Genes & Molecular Sequences"	"diabetes-related quantitative metabolic phenotypes"	99	149	"Diseases & Disorders"	"Additionally, the PKLR and the NOS1AP genotypes were demonstrated not to have a major influence on diabetes-related quantitative metabolic phenotypes."
"NA"	19111066	9	"rs7538490"	109	118	"SNP & Sequence variations"	"type 2 diabetes"	46	61	"Diseases & Disorders"	"No significant associations were observed for type 2 diabetes (rs3020781: pAF = 0.49, OR = 1.02 [0.96-1.10]; rs7538490: pAF = 0.84, OR = 0.99 [0.93-1.06])."
"PA"	19111066	3	"NOS1AP"	51	57	"Genes & Molecular Sequences"	"type 2 diabetes"	108	123	"Diseases & Disorders"	"The C-allele of PKLR rs3020781 and the T-allele of NOS1AP rs7538490 are reported to strongly associate with type 2 diabetes in various European-descent populations comprising a total of 2,198 individuals with a combined odds ratio (OR) of 1.33 [1.16-1.54] and 1.53 [1.28-1.81], respectively."
"FA"	19111066	12	"PKLR rs3020781"	56	70	"Genes & Molecular Sequences"	"obesity"	125	132	"Diseases & Disorders"	"We failed to provide evidence of an association between PKLR rs3020781 and NOS1AP rs7538490 and type 2 diabetes, overweight, obesity or related quantitative metabolic phenotypes in large-scale studies of Danes."
"FA"	19111066	0	"PKLR rs3020781"	28	42	"Genes & Molecular Sequences"	"overweight"	85	95	"Diseases & Disorders"	"Lack of association between PKLR rs3020781 and NOS1AP rs7538490 and type 2 diabetes, overweight, obesity and related metabolic phenotypes in a Danish large-scale study: case-control studies and analyses of quantitative traits."
"FA"	19111066	0	"PKLR rs3020781"	28	42	"Genes & Molecular Sequences"	"obesity"	97	104	"Diseases & Disorders"	"Lack of association between PKLR rs3020781 and NOS1AP rs7538490 and type 2 diabetes, overweight, obesity and related metabolic phenotypes in a Danish large-scale study: case-control studies and analyses of quantitative traits."
"PA"	18202791	2	"COX-2"	214	219	"Genes & Molecular Sequences"	"oral leukoplakia"	105	121	"Diseases & Disorders"	"Although COX-2 is commonly overexpressed in a variety of premalignant and malignant conditions including oral leukoplakia and squamous cell carcinoma, relatively little research has compared the effects of various COX-2 inhibitors (celecoxib, NS-398, nimesulide and meloxicam)."
"PA"	18202791	2	"COX-2"	214	219	"Genes & Molecular Sequences"	"squamous cell carcinoma"	126	149	"Diseases & Disorders"	"Although COX-2 is commonly overexpressed in a variety of premalignant and malignant conditions including oral leukoplakia and squamous cell carcinoma, relatively little research has compared the effects of various COX-2 inhibitors (celecoxib, NS-398, nimesulide and meloxicam)."
"FA"	18202791	8	"COX-2"	158	163	"Genes & Molecular Sequences"	"OSCC"	71	75	"Diseases & Disorders"	"Taken together, celecoxib is a good therapeutic candidate for treating OSCC through the suppression of cell proliferation and the induction of apoptosis in a COX-2 independent manner."
"PA"	19114657	0	"STK39"	58	63	"Genes & Molecular Sequences"	"hypertension"	69	81	"Diseases & Disorders"	"From the Cover: Whole-genome association study identifies STK39 as a hypertension susceptibility gene."
"PA"	17618837	1	"rs11209026"	84	94	"SNP & Sequence variations"	"CD"	166	168	"Diseases & Disorders"	"Recently an association was shown between the single nucleotide polymorphism (SNP), rs11209026, within the interleukin-23 receptor (IL23R) locus and Crohn's disease (CD) as a consequence of a genome-wide association study of this disease in adults."
"PA"	17618837	1	"IL23R"	132	137	"Genes & Molecular Sequences"	"Crohn's disease"	149	164	"Diseases & Disorders"	"Recently an association was shown between the single nucleotide polymorphism (SNP), rs11209026, within the interleukin-23 receptor (IL23R) locus and Crohn's disease (CD) as a consequence of a genome-wide association study of this disease in adults."
"FA"	17618837	1	"IL23R"	132	137	"Genes & Molecular Sequences"	"CD"	166	168	"Diseases & Disorders"	"Recently an association was shown between the single nucleotide polymorphism (SNP), rs11209026, within the interleukin-23 receptor (IL23R) locus and Crohn's disease (CD) as a consequence of a genome-wide association study of this disease in adults."
"PA"	17618837	1	"rs11209026"	84	94	"SNP & Sequence variations"	"Crohn's disease"	149	164	"Diseases & Disorders"	"Recently an association was shown between the single nucleotide polymorphism (SNP), rs11209026, within the interleukin-23 receptor (IL23R) locus and Crohn's disease (CD) as a consequence of a genome-wide association study of this disease in adults."
"FA"	17618837	3	"IL23R"	201	206	"Genes & Molecular Sequences"	"CD"	92	94	"Diseases & Disorders"	"By using data from our ongoing genome-wide association study in our cohort of 142 pediatric CD patients and 281 matched controls, we investigated the association of the previously reported SNPs at the IL23R locus with the childhood form of this disease."
"PA"	17618837	9	"variants in the IL23R"	9	30	"Genes & Molecular Sequences"	"CD"	74	76	"Diseases & Disorders"	"As such, variants in the IL23R gene confer a similar magnitude of risk of CD to children as for their adult counterparts."
"PA"	17618837	8	"IL23R variant"	14	27	"Genes & Molecular Sequences"	"inflammatory bowel disease"	124	150	"Diseases & Disorders"	"The OR of the IL23R variant in our pediatric study is highly comparable with that reported previously in a non-Jewish adult inflammatory bowel disease case-control cohort (OR, 0.26)."
"PA"	17618837	0	"interleukin-23 receptor"	31	54	"Genes & Molecular Sequences"	"pediatric Crohn's disease"	83	108	"Diseases & Disorders"	"Association of variants of the interleukin-23 receptor gene with susceptibility to pediatric Crohn's disease."
"PA"	19104506	0	"interleukin-1 receptor antagonist"	18	51	"Genes & Molecular Sequences"	"colorectal cancer"	102	119	"Diseases & Disorders"	"Variations in the interleukin-1 receptor antagonist gene impact on survival of patients with advanced colorectal cancer."
"SA"	19104506	1	"IL-1RA"	39	45	"Genes & Molecular Sequences"	"metastasis"	100	110	"Diseases & Disorders"	"The interleukin-1 receptor antagonist (IL-1RA) cytokine is thought to counteract tumor angiogenesis/metastasis."
"SA"	19104506	1	"IL-1RA"	39	45	"Genes & Molecular Sequences"	"tumor angiogenesis"	81	99	"Diseases & Disorders"	"The interleukin-1 receptor antagonist (IL-1RA) cytokine is thought to counteract tumor angiogenesis/metastasis."
"FA"	19104506	3	"rs579543 T/T"	162	174	"SNP & Sequence variations"	"metastatic colorectal cancer"	29	57	"Diseases & Disorders"	"A total of 180 patients with metastatic colorectal cancer were categorized as high IL-1RA producers if they were carriers of at least one of the rs4251961 T/T or rs579543 T/T genotypes (T/T carriers)."
"PA"	19104506	3	"IL-1RA"	83	89	"Genes & Molecular Sequences"	"metastatic colorectal cancer"	29	57	"Diseases & Disorders"	"A total of 180 patients with metastatic colorectal cancer were categorized as high IL-1RA producers if they were carriers of at least one of the rs4251961 T/T or rs579543 T/T genotypes (T/T carriers)."
"FA"	19104506	3	"rs4251961 T/T"	145	158	"SNP & Sequence variations"	"metastatic colorectal cancer"	29	57	"Diseases & Disorders"	"A total of 180 patients with metastatic colorectal cancer were categorized as high IL-1RA producers if they were carriers of at least one of the rs4251961 T/T or rs579543 T/T genotypes (T/T carriers)."
"SA"	19105801	2	"VDR"	20	23	"Genes & Molecular Sequences"	"MM"	152	154	"Diseases & Disorders"	"Vitamin D receptor (VDR) genotypes may influence cancer risk; however, no epidemiological studies in sporadic breast cancer (BC) or malignant melanoma (MM) have been performed in a southern European population."
"SA"	19105801	2	"VDR"	20	23	"Genes & Molecular Sequences"	"sporadic breast cancer"	101	123	"Diseases & Disorders"	"Vitamin D receptor (VDR) genotypes may influence cancer risk; however, no epidemiological studies in sporadic breast cancer (BC) or malignant melanoma (MM) have been performed in a southern European population."
"SA"	19105801	2	"VDR"	20	23	"Genes & Molecular Sequences"	"malignant melanoma"	132	150	"Diseases & Disorders"	"Vitamin D receptor (VDR) genotypes may influence cancer risk; however, no epidemiological studies in sporadic breast cancer (BC) or malignant melanoma (MM) have been performed in a southern European population."
"SA"	19105801	7	"rs731236"	23	31	"SNP & Sequence variations"	"BC"	86	88	"Diseases & Disorders"	"The synonymous variant rs731236 (TaqI) appeared to be associated with protection from BC (OR = 0.80, 95%CI = 0.64-0.99; p = 0.047)."
"SA"	19105801	2	"VDR"	20	23	"Genes & Molecular Sequences"	"BC"	125	127	"Diseases & Disorders"	"Vitamin D receptor (VDR) genotypes may influence cancer risk; however, no epidemiological studies in sporadic breast cancer (BC) or malignant melanoma (MM) have been performed in a southern European population."
"PA"	19105801	2	"VDR"	20	23	"Genes & Molecular Sequences"	"cancer"	49	55	"Diseases & Disorders"	"Vitamin D receptor (VDR) genotypes may influence cancer risk; however, no epidemiological studies in sporadic breast cancer (BC) or malignant melanoma (MM) have been performed in a southern European population."
"SA"	19105801	10	"SNPs in the VDR"	45	60	"Genes & Molecular Sequences"	"MM"	212	214	"Diseases & Disorders"	"In summary, we observed associations between SNPs in the VDR gene and BC risk, and a comprehensive analysis using clinical and tumour characteristics as outcome variables has revealed potential associations with MM."
"FA"	19105801	6	"rs2228570"	65	74	"SNP & Sequence variations"	"BC"	120	122	"Diseases & Disorders"	"An association with the minor allele A of the non-synonymous SNP rs2228570 (rs10735810, FokI, Met1Thr) was observed for BC, with an estimated odds ratio (OR) of 1.26 (95% CI = 1.02-1.57; p = 0.036)."
"PA"	19105801	6	"rs10735810"	76	86	"SNP & Sequence variations"	"BC"	120	122	"Diseases & Disorders"	"An association with the minor allele A of the non-synonymous SNP rs2228570 (rs10735810, FokI, Met1Thr) was observed for BC, with an estimated odds ratio (OR) of 1.26 (95% CI = 1.02-1.57; p = 0.036)."
"PA"	19105801	10	"SNPs in the VDR"	45	60	"Genes & Molecular Sequences"	"BC"	70	72	"Diseases & Disorders"	"In summary, we observed associations between SNPs in the VDR gene and BC risk, and a comprehensive analysis using clinical and tumour characteristics as outcome variables has revealed potential associations with MM."
"PA"	19105843	1	"INSIG2"	29	35	"Genes & Molecular Sequences"	"obesity"	136	143	"Diseases & Disorders"	"A common SNP upstream of the INSIG2 gene, rs7566605 (g.-10,1025G>C, Chr2:118,552,255, NT_022135.15), was reported to be associated with obesity (Body Mass Index, [BMI]) in a genome-wide association scan using the Framingham Heart Study but has not been reproduced in other cohorts."
"FA"	19105843	1	"rs7566605"	42	51	"SNP & Sequence variations"	"obesity"	136	143	"Diseases & Disorders"	"A common SNP upstream of the INSIG2 gene, rs7566605 (g.-10,1025G>C, Chr2:118,552,255, NT_022135.15), was reported to be associated with obesity (Body Mass Index, [BMI]) in a genome-wide association scan using the Framingham Heart Study but has not been reproduced in other cohorts."
"PA"	19105843	10	"INSIG2 rs7566605"	108	124	"Genes & Molecular Sequences"	"obesity"	96	103	"Diseases & Disorders"	"This supports and extends the original finding that there is an association between measures of obesity and INSIG2 rs7566605 and further implicates this polymorphism in fat regulation."
"PA"	19105843	9	"INSIG2 rs7566605"	26	42	"Genes & Molecular Sequences"	"adiposity"	92	101	"Diseases & Disorders"	"Our results show that the INSIG2 rs7566605 polymorphism underlies variation in subcutaneous adiposity in young adult women and suppresses the positive effects of resistance training on men."
"PA"	19101508	2	"HCNPpp"	51	57	"Genes & Molecular Sequences"	"AD"	213	215	"Diseases & Disorders"	"Our previous study demonstrated that expression of HCNPpp mRNA was decreased in the hippocampi of autopsied brains of Alzheimer's disease (AD) patients, indicating the association of HCNP with the pathogenesis of AD."
"PA"	19101508	2	"HCNPpp"	51	57	"Genes & Molecular Sequences"	"Alzheimer's disease"	118	137	"Diseases & Disorders"	"Our previous study demonstrated that expression of HCNPpp mRNA was decreased in the hippocampi of autopsied brains of Alzheimer's disease (AD) patients, indicating the association of HCNP with the pathogenesis of AD."
"FA"	19101508	3	"HCNPpp"	90	96	"Genes & Molecular Sequences"	"AD"	200	202	"Diseases & Disorders"	"To clarify the involvement of gene variations in the promoter region of the gene encoding HCNPpp in this mRNA reduction, we analyzed DNA polymorphisms or mutations within this gene promoter region in AD patients by direct sequencing."
"PA"	19101508	2	"HCNP"	183	187	"Genes & Molecular Sequences"	"AD"	213	215	"Diseases & Disorders"	"Our previous study demonstrated that expression of HCNPpp mRNA was decreased in the hippocampi of autopsied brains of Alzheimer's disease (AD) patients, indicating the association of HCNP with the pathogenesis of AD."
"PA"	19101508	2	"HCNP"	183	187	"Genes & Molecular Sequences"	"Alzheimer's disease"	118	137	"Diseases & Disorders"	"Our previous study demonstrated that expression of HCNPpp mRNA was decreased in the hippocampi of autopsied brains of Alzheimer's disease (AD) patients, indicating the association of HCNP with the pathogenesis of AD."
"PA"	19107338	2	"K121Q"	4	9	"SNP & Sequence variations"	"insulin resistance"	194	212	"Diseases & Disorders"	"The K121Q polymorphism in the ectonucleotide pyrophosphatase/phosphodiesterase (ENPP)-1 gene and the rs7566605 genotype located near insulin-induced gene 2 have been shown to be associated with insulin resistance and obesity."
"PA"	19107338	2	"K121Q"	4	9	"SNP & Sequence variations"	"obesity"	217	224	"Diseases & Disorders"	"The K121Q polymorphism in the ectonucleotide pyrophosphatase/phosphodiesterase (ENPP)-1 gene and the rs7566605 genotype located near insulin-induced gene 2 have been shown to be associated with insulin resistance and obesity."
"FA"	19107338	0	"ectonucleotide pyrophosphatase/phosphodiesterase 1"	41	91	"Genes & Molecular Sequences"	"hepatitis C virus infection"	97	124	"Diseases & Disorders"	"Association of a genetic polymorphism in ectonucleotide pyrophosphatase/phosphodiesterase 1 with hepatitis C virus infection and hepatitis C virus core antigen levels in subjects in a hyperendemic area of Japan."
"FA"	19107338	8	"rs7566605"	17	26	"SNP & Sequence variations"	"hepatitis C"	60	71	"Diseases & Disorders"	"In contrast, the rs7566605 genotype was not associated with hepatitis C viremia or with the HCV core antigen level."
"FA"	19107338	9	"K121Q"	4	9	"SNP & Sequence variations"	"hepatitis C"	50	61	"Diseases & Disorders"	"The K121Q variant of ENPP1 may be associated with hepatitis C viremia and core antigen levels in HCV carriers."
"FA"	19107338	2	"ENPP)-1"	80	87	"Genes & Molecular Sequences"	"obesity"	217	224	"Diseases & Disorders"	"The K121Q polymorphism in the ectonucleotide pyrophosphatase/phosphodiesterase (ENPP)-1 gene and the rs7566605 genotype located near insulin-induced gene 2 have been shown to be associated with insulin resistance and obesity."
"FA"	19107338	2	"ENPP)-1"	80	87	"Genes & Molecular Sequences"	"insulin resistance"	194	212	"Diseases & Disorders"	"The K121Q polymorphism in the ectonucleotide pyrophosphatase/phosphodiesterase (ENPP)-1 gene and the rs7566605 genotype located near insulin-induced gene 2 have been shown to be associated with insulin resistance and obesity."
"PA"	19107338	3	"K121Q"	32	37	"SNP & Sequence variations"	"HCV infection"	128	141	"Diseases & Disorders"	"This study examined whether the K121Q polymorphism in ENPP1 or the rs7566605 genotype is associated with the clinical course of HCV infection."
"PA"	19107338	3	"rs7566605"	67	76	"SNP & Sequence variations"	"HCV infection"	128	141	"Diseases & Disorders"	"This study examined whether the K121Q polymorphism in ENPP1 or the rs7566605 genotype is associated with the clinical course of HCV infection."
"PA"	19107338	3	"ENPP1"	54	59	"Genes & Molecular Sequences"	"HCV infection"	128	141	"Diseases & Disorders"	"This study examined whether the K121Q polymorphism in ENPP1 or the rs7566605 genotype is associated with the clinical course of HCV infection."
"PA"	19107338	2	"rs7566605"	101	110	"SNP & Sequence variations"	"insulin resistance"	194	212	"Diseases & Disorders"	"The K121Q polymorphism in the ectonucleotide pyrophosphatase/phosphodiesterase (ENPP)-1 gene and the rs7566605 genotype located near insulin-induced gene 2 have been shown to be associated with insulin resistance and obesity."
"PA"	19107338	9	"ENPP1"	21	26	"Genes & Molecular Sequences"	"hepatitis C"	50	61	"Diseases & Disorders"	"The K121Q variant of ENPP1 may be associated with hepatitis C viremia and core antigen levels in HCV carriers."
"PA"	19107338	2	"rs7566605"	101	110	"SNP & Sequence variations"	"obesity"	217	224	"Diseases & Disorders"	"The K121Q polymorphism in the ectonucleotide pyrophosphatase/phosphodiesterase (ENPP)-1 gene and the rs7566605 genotype located near insulin-induced gene 2 have been shown to be associated with insulin resistance and obesity."
"PA"	19110537	6	"IL-10"	175	180	"Genes & Molecular Sequences"	"Mycobacterium leprae antigens"	90	119	"Diseases & Disorders"	"Finally, we tested IL-10 production in peripheral blood mononuclear cells stimulated with Mycobacterium leprae antigens and found that -819T carriers produced lower levels of IL-10 when compared with non-carriers."
"SA"	19110537	7	"IL-10"	54	59	"Genes & Molecular Sequences"	"leprosy"	166	173	"Diseases & Disorders"	"Taken together, these data suggest that low levels of IL-10 during the disease outcome can drive patients to a chronic and unprotective response that culminates with leprosy."
"PA"	19110537	0	"interleukin-10 promoter single-nucleotide polymorphisms"	52	107	"Genes & Molecular Sequences"	"leprosy"	150	157	"Diseases & Disorders"	"Genetic, epidemiological and biological analysis of interleukin-10 promoter single-nucleotide polymorphisms suggests a definitive role for -819C/T in leprosy susceptibility."
"PA"	19110537	3	"IL-10"	221	226	"Genes & Molecular Sequences"	"leprosy"	247	254	"Diseases & Disorders"	"Here, we combined a case-control study (374 patients and 380 controls), with meta-analysis (5 studies; 2702 individuals) and biological study to test the epidemiological and physiological relevance of the interleukin-10 (IL-10) genetic markers in leprosy."
"PA"	19110537	0	"-819C/T"	139	146	"SNP & Sequence variations"	"leprosy"	150	157	"Diseases & Disorders"	"Genetic, epidemiological and biological analysis of interleukin-10 promoter single-nucleotide polymorphisms suggests a definitive role for -819C/T in leprosy susceptibility."
"PA"	19110537	5	"-819T"	103	108	"SNP & Sequence variations"	"leprosy"	119	126	"Diseases & Disorders"	"Haplotypes combining promoter single-nucleotide polymorphisms also implicated a haplotype carrying the -819T allele in leprosy susceptibility (odds ratio (OR)=1.40; P=0.01)."
"FA"	19110537	6	"-819T"	135	140	"SNP & Sequence variations"	"Mycobacterium leprae antigens"	90	119	"Diseases & Disorders"	"Finally, we tested IL-10 production in peripheral blood mononuclear cells stimulated with Mycobacterium leprae antigens and found that -819T carriers produced lower levels of IL-10 when compared with non-carriers."
"PA"	19110537	4	"-819T"	21	26	"SNP & Sequence variations"	"leprosy"	53	60	"Diseases & Disorders"	"We observed that the -819T allele is associated with leprosy susceptibility either in the case-control or in the meta-analysis studies."
"FA"	19098994	2	"LOXL1 polymorphisms"	15	34	"Genes & Molecular Sequences"	"POAG"	94	98	"Diseases & Disorders"	"The implicated LOXL1 polymorphisms have not been associated with primary open-angle glaucoma (POAG)."
"NA"	19098994	12	"rs3825942"	34	43	"SNP & Sequence variations"	"POAG"	85	89	"Diseases & Disorders"	"Individual LOXL1 SNPs, rs1048661, rs3825942, and rs2165241, were not associated with POAG in the Chinese population."
"PA"	19098994	1	"LOXL1"	34	39	"Genes & Molecular Sequences"	"exfoliation glaucoma"	74	94	"Diseases & Disorders"	"The lysyl oxidase-like protein 1 (LOXL1) gene is strongly associated with exfoliation glaucoma, which is very rare in the Chinese population."
"SA"	19098994	14	"rs1048661"	46	55	"SNP & Sequence variations"	"exfoliation syndrome"	130	150	"Diseases & Disorders"	"The low frequencies of the at-risk alleles at rs1048661 and rs2165241 may be one of the factors that led to the low prevalence of exfoliation syndrome in the general populations of the Chinese."
"NA"	19098994	12	"rs2165241"	49	58	"SNP & Sequence variations"	"POAG"	85	89	"Diseases & Disorders"	"Individual LOXL1 SNPs, rs1048661, rs3825942, and rs2165241, were not associated with POAG in the Chinese population."
"SA"	19098994	14	"rs2165241"	60	69	"SNP & Sequence variations"	"exfoliation syndrome"	130	150	"Diseases & Disorders"	"The low frequencies of the at-risk alleles at rs1048661 and rs2165241 may be one of the factors that led to the low prevalence of exfoliation syndrome in the general populations of the Chinese."
"FA"	19098994	12	"LOXL1"	11	16	"Genes & Molecular Sequences"	"POAG"	85	89	"Diseases & Disorders"	"Individual LOXL1 SNPs, rs1048661, rs3825942, and rs2165241, were not associated with POAG in the Chinese population."
"NA"	19098994	12	"rs1048661"	23	32	"SNP & Sequence variations"	"POAG"	85	89	"Diseases & Disorders"	"Individual LOXL1 SNPs, rs1048661, rs3825942, and rs2165241, were not associated with POAG in the Chinese population."
"PA"	19366086	0	"A1298C mutations of the MTHFR"	42	71	"Genes & Molecular Sequences"	"hyperhomocysteinemia"	90	110	"Diseases & Disorders"	"Compound heterozygosity for the C677T and A1298C mutations of the MTHFR gene in a case of hyperhomocysteinemia with recurrent deep thrombosis at young age."
"FA"	19366086	0	"C677T"	32	37	"SNP & Sequence variations"	"hyperhomocysteinemia"	90	110	"Diseases & Disorders"	"Compound heterozygosity for the C677T and A1298C mutations of the MTHFR gene in a case of hyperhomocysteinemia with recurrent deep thrombosis at young age."
"FA"	19094116	7	"NOD2"	66	70	"Genes & Molecular Sequences"	"CD"	3	5	"Diseases & Disorders"	"In CD patients, TLR-induced GM-CSF secretion was impaired by both NOD2-dependent and -independent mechanisms."
